account_number,transaction_date,transaction_value,balance
22799719,2023-02-14,-180.81,482.6
22830156,2023-02-14,-30.92,1752.6699999999998
23141588,2023-02-14,-1824.3,-1607.6
23231848,2023-02-14,-134.36,-2553.5200000000004
23269253,2023-02-14,-34.3,903.0799999999998
23271383,2023-02-14,-11.69,2156.53
23295106,2023-02-14,-110.4,1765.6800000000003
23333877,2023-02-14,-93.16,1098.4799999999998
23736501,2023-02-14,-42.47,830.3599999999999
23865100,2023-02-14,17.92,527.97
23931414,2023-02-14,-123.72,72.67
23932793,2023-02-14,-510.4,417.44
23935849,2023-02-14,191.46,1226.4
23959928,2023-02-14,-69.6,2416.27
23971753,2023-02-14,-48.54,-1596.11
23971753,2023-02-14,123.69,-1790.4899999999998
24085667,2023-02-14,-102.35,626.53
24150990,2023-02-14,-185.87,468.19
24178466,2023-02-14,-87.59,111.80999999999999
24285988,2023-02-14,-149.08,1682.91
24285988,2023-02-14,-114.54,1504.8700000000001
24370240,2023-02-14,136.9,2187.58
24510213,2023-02-14,-133.0,65.71000000000001
24516638,2023-02-14,-26.95,564.48
24516638,2023-02-14,124.79,681.72
24519138,2023-02-14,-139.83,339.87
24519138,2023-02-14,126.36,183.49
24529850,2023-02-14,-122.71,-1301.0199999999998
24529850,2023-02-14,665.3,-1380.1399999999999
24533829,2023-02-14,-56.69,-85.23999999999998
24533935,2023-02-14,-37.35,1055.7199999999998
24533935,2023-02-14,139.74,1140.87
24539679,2023-02-14,-35.03,2733.53
24539679,2023-02-14,104.91,2664.86
24539679,2023-02-14,-68.67,2538.92
24577383,2023-02-14,49.94,1149.1100000000001
24577383,2023-02-14,131.53,-42.58999999999992
24669065,2023-02-14,-74.61,359.76
24715803,2023-02-14,-117.96,620.66
24796881,2023-02-14,-89.61,1322.0500000000002
24796881,2023-02-14,142.18,1444.9500000000003
24796881,2023-02-14,122.9,1392.2200000000003
24826358,2023-02-14,355.2,931.98
24849103,2023-02-14,-142.2,-97.57999999999994
24976861,2023-02-14,105.42,1567.22
25004339,2023-02-14,92.13,398.80999999999995
25004339,2023-02-14,79.28,309.38999999999993
25099734,2023-02-14,-155.22,413.1999999999999
25133996,2023-02-14,-68.8,233.77999999999992
25146667,2023-02-14,229.21,308.28
25146667,2023-02-14,129.18,309.01
25146667,2023-02-14,0.73,107.23999999999998
25584693,2023-02-14,-98.45,2206.3599999999997
25737886,2023-02-14,-78.26,1158.9299999999998
25746852,2023-02-14,77.91,-2583.38
25768265,2023-02-14,-82.0,-2621.9299999999994
26070761,2023-02-14,105.17,1813.0699999999997
26087369,2023-02-14,-67.07,335.47
26102798,2023-02-14,108.99,-714.97
26102798,2023-02-14,-58.63,-778.3100000000001
26102798,2023-02-14,-63.34,-934.8700000000001
26115121,2023-02-14,-84.79,623.61
26375186,2023-02-14,-135.38,2697.13
26522255,2023-02-14,-1085.6,-2105.93
26522255,2023-02-14,-120.06,-2235.18
26528251,2023-02-14,-155.36,378.57
26643616,2023-02-14,-121.86,305.17999999999995
26669001,2023-02-14,-1318.1,-1407.22
26669001,2023-02-14,-94.21,-2041.22
26675311,2023-02-14,-124.33,295.90000000000003
26751921,2023-02-14,800.07,932.4300000000001
26751921,2023-02-14,132.36,1059.77
26863880,2023-02-14,-107.47,1452.37
26863880,2023-02-14,101.53,1528.6899999999998
26906533,2023-02-14,89.48,402.08000000000004
26979446,2023-02-14,-34.89,411.1200000000001
26985042,2023-02-14,-54.1,468.97999999999996
27010847,2023-02-14,-163.33,620.5599999999998
27010847,2023-02-14,133.67,523.4399999999998
27108454,2023-02-14,1324.2,2038.1000000000001
27357010,2023-02-14,48.01,485.80999999999995
27382109,2023-02-14,1188.4,137.39000000000001
27388260,2023-02-14,49.38,404.21999999999997
27389680,2023-02-14,-156.86,864.14
27582893,2023-02-14,-105.33,93.16999999999996
27596004,2023-02-14,-1255.7,553.9099999999997
27596004,2023-02-14,0.43,294.60999999999973
27600956,2023-02-14,-1268.1,-690.63
27625709,2023-02-14,131.8,761.73
27625709,2023-02-14,128.39,608.5
27806002,2023-02-14,233.36,346.2900000000001
27821800,2023-02-14,58.62,61.05000000000004
27845045,2023-02-14,117.08,204.79999999999998
27870202,2023-02-14,-17.89,2105.2999999999997
28063272,2023-02-14,-165.63,1381.8999999999996
28254911,2023-02-14,-147.01,1873.1900000000005
28553155,2023-02-14,-14.56,293.40999999999997
28680375,2023-02-14,-152.92,136.87
28696496,2023-02-14,-123.86,101.45
28738041,2023-02-14,-56.68,2760.46
28909144,2023-02-14,165.79,398.35
28969443,2023-02-14,29.71,-633.6800000000001
29017229,2023-02-14,-189.84,2170.31
29039134,2023-02-14,97.82,2729.6400000000003
29039134,2023-02-14,558.8,2834.28
29238925,2023-02-14,-887.8,-1219.6699999999998
29288598,2023-02-14,-137.35,1968.3199999999997
29288598,2023-02-14,1295.6,2111.9199999999996
29464742,2023-02-14,-92.83,615.12
29473763,2023-02-14,144.06,647.01
29489865,2023-02-14,-82.38,759.54
29631870,2023-02-14,113.45,1929.31
29638033,2023-02-14,122.32,-3502.64
29887258,2023-02-14,-157.09,497.06
29887258,2023-02-14,175.07,619.53
30058030,2023-02-14,37.7,274.17999999999995
30058030,2023-02-14,69.27,-548.82
30112323,2023-02-14,1504.7,489.6800000000001
30340808,2023-02-14,-121.9,-1074.91
30372316,2023-02-14,-102.23,283.8499999999999
30409599,2023-02-14,-28.25,1472.95
30565855,2023-02-14,70.54,2655.58
30623117,2023-02-14,-111.11,-1023.4799999999999
30623117,2023-02-14,154.58,-946.1499999999999
30623117,2023-02-14,77.33,-1105.1799999999998
30688447,2023-02-14,-162.32,74.56999999999998
31537778,2023-02-14,-36.43,417.51
31557275,2023-02-14,-166.3,116.75
31589468,2023-02-14,142.13,10.070000000000064
31594938,2023-02-14,-47.87,139.19999999999993
31595213,2023-02-14,-122.61,751.1099999999999
31670977,2023-02-14,10.05,-1079.6399999999999
31680976,2023-02-14,-1125.0,-147.59
31693244,2023-02-14,-155.44,-866.36
31826534,2023-02-14,-85.0,1027.06
31830289,2023-02-14,-154.47,908.1399999999999
32092491,2023-02-14,400.1,841.0200000000001
32092491,2023-02-14,-137.92,491.9200000000001
32092491,2023-02-14,-349.1,-909.8799999999999
32275676,2023-02-14,119.17,975.7499999999999
32386770,2023-02-14,178.01,2981.1199999999994
32390015,2023-02-14,-173.36,213.80999999999997
32400822,2023-02-14,183.41,-774.1400000000001
32476086,2023-02-14,127.6,1412.27
32803222,2023-02-14,96.06,1115.9
32888555,2023-02-14,169.36,2003.0900000000001
33116647,2023-02-14,31.07,-842.4300000000001
33168725,2023-02-14,-99.53,-294.90999999999997
33240853,2023-02-14,86.25,2682.71
33259781,2023-02-14,93.57,2576.53
33259781,2023-02-14,66.29,2489.3
33270307,2023-02-14,110.81,1320.34
33381880,2023-02-14,131.34,582.86
33470885,2023-02-14,61.95,1271.53
33505838,2023-02-14,87.34,109.73000000000002
33632099,2023-02-14,-1370.1,2089.1200000000003
33634912,2023-02-14,-151.76,254.59000000000006
33750944,2023-02-14,-138.66,82.61
33906740,2023-02-14,-24.74,-576.5399999999998
33915504,2023-02-14,124.44,1188.84
33915504,2023-02-14,-50.82,-1048.16
33967237,2023-02-14,-65.9,561.96
34017695,2023-02-14,-1756.0,-1246.61
34017695,2023-02-14,150.24,-3249.31
34027487,2023-02-14,144.25,189.82999999999998
34158235,2023-02-14,-156.49,-260.68
34158235,2023-02-14,-159.08,-700.48
34190086,2023-02-14,-73.96,833.83
34264499,2023-02-14,76.07,2101.13
34336001,2023-02-14,-71.39,669.9000000000001
34336001,2023-02-14,72.93,580.7400000000001
34374766,2023-02-14,-68.91,2339.04
34400277,2023-02-14,-54.78,-136.90999999999997
34400277,2023-02-14,113.52,-223.07999999999998
34403979,2023-02-14,-1201.1,-1022.3000000000001
34482885,2023-02-14,1161.1,1452.48
34921262,2023-02-14,49.05,-1059.81
35082945,2023-02-14,113.6,867.7200000000001
35126236,2023-02-14,114.39,3900.25
35160368,2023-02-14,-39.15,686.6800000000001
35160368,2023-02-14,87.33,594.09
35197451,2023-02-14,-148.4,1289.12
35321469,2023-02-14,74.96,61.61999999999996
35330225,2023-02-14,1169.4,1424.3200000000002
35391237,2023-02-14,-134.72,-219.58999999999997
35445202,2023-02-14,-80.72,1227.6899999999998
35510004,2023-02-14,-140.03,653.3900000000001
35549277,2023-02-14,79.33,1017.2500000000001
35564578,2023-02-14,-95.71,211.95999999999992
35614465,2023-02-14,-41.61,841.99
35614465,2023-02-14,52.1,772.48
35633136,2023-02-14,-128.62,739.0999999999999
35698347,2023-02-14,23.8,75.85000000000008
35712712,2023-02-14,-93.58,789.8599999999999
35726421,2023-02-14,32.01,596.8500000000001
35726421,2023-02-14,143.07,511.89000000000016
35746207,2023-02-14,-106.87,423.55000000000007
35746207,2023-02-14,82.48,349.7800000000001
36106467,2023-02-14,-48.97,616.18
36110938,2023-02-14,-151.15,492.04
36110938,2023-02-14,110.42,440.68
36114551,2023-02-14,-154.15,-405.77
36171568,2023-02-14,-169.47,325.44
36192947,2023-02-14,-44.57,899.8799999999999
36197772,2023-02-14,-164.76,578.2599999999999
36419197,2023-02-14,1693.2,2710.5299999999997
36425954,2023-02-14,-40.22,152.29
36549889,2023-02-14,-131.62,662.5400000000001
36551112,2023-02-14,-32.34,-341.7299999999998
36551112,2023-02-14,-1514.1,-2538.9299999999994
36725272,2023-02-14,-109.2,160.68
36841261,2023-02-14,128.62,115.52999999999997
36982820,2023-02-14,-125.62,1433.7200000000003
37247834,2023-02-14,-185.51,-969.4799999999999
37297429,2023-02-14,-193.89,1477.0000000000002
37297429,2023-02-14,-25.45,1323.8500000000001
37369245,2023-02-14,-1324.9,-1196.67
37407392,2023-02-14,-87.2,746.3499999999999
37443706,2023-02-14,-97.05,1960.96
37510139,2023-02-14,42.19,43.05000000000007
37528735,2023-02-14,11.3,487.35
37561049,2023-02-14,-156.37,2746.5400000000004
37642787,2023-02-14,25.31,1585.5699999999997
37658218,2023-02-14,-83.42,966.4100000000001
37658218,2023-02-14,-85.5,864.8800000000001
37945317,2023-02-14,89.44,3417.5400000000004
38032055,2023-02-14,147.01,-31.219999999999985
38038623,2023-02-14,-148.57,1347.3999999999999
38291062,2023-02-14,-119.93,531.52
38291062,2023-02-14,77.33,426.27
38316158,2023-02-14,24.76,540.3
38428295,2023-02-14,-128.11,24.69999999999996
38429514,2023-02-14,102.95,392.06000000000006
38442044,2023-02-14,98.65,1066.3200000000002
38528119,2023-02-14,168.95,170.75
38627867,2023-02-14,70.94,1.6800000000000068
38690875,2023-02-14,-104.24,-454.34000000000003
38749064,2023-02-14,89.06,-494.5799999999999
38764064,2023-02-14,96.51,1020.2399999999999
38839019,2023-02-14,-164.37,1141.8000000000002
38903150,2023-02-14,-133.59,-1202.72
38921478,2023-02-14,-43.56,-704.43
38991889,2023-02-14,129.0,63.10000000000004
39061853,2023-02-14,-86.65,120.48000000000019
39122920,2023-02-14,22.49,885.0300000000001
39122920,2023-02-14,-75.01,742.8500000000001
39123048,2023-02-14,-122.43,-352.74999999999994
39160879,2023-02-14,838.9,1531.91
39161053,2023-02-14,53.14,839.71
39267013,2023-02-14,-89.62,-1348.37
39402264,2023-02-14,-1949.6,308.6300000000004
39402264,2023-02-14,-117.68,66.92000000000039
39427922,2023-02-14,30.41,388.8800000000002
39504855,2023-02-14,3.07,1777.7200000000003
39516203,2023-02-14,-112.31,839.44
39620163,2023-02-14,-105.79,-308.6
39684993,2023-02-14,83.02,894.87
39744047,2023-02-14,103.57,2192.9
39744047,2023-02-14,1583.4,2137.11
39749381,2023-02-14,-143.94,691.2399999999999
39822234,2023-02-14,-849.7,1043.84
39875057,2023-02-14,153.16,-120.72000000000001
40039031,2023-02-14,-43.72,-624.02
40082477,2023-02-14,121.9,1889.9199999999998
40098771,2023-02-14,-60.09,529.9900000000001
40098912,2023-02-14,47.98,1242.01
40127778,2023-02-14,-832.5,-1449.3200000000002
40224914,2023-02-14,-39.74,8.069999999999993
40374724,2023-02-14,58.79,1765.13
40374724,2023-02-14,1139.7,1669.93
40507682,2023-02-14,76.49,2137.7
40548885,2023-02-14,334.9,704.9499999999999
40797438,2023-02-14,84.72,836.8100000000001
40813783,2023-02-14,119.18,388.15
41022448,2023-02-14,-168.95,19.05000000000004
41036701,2023-02-14,109.88,379.56999999999994
41038634,2023-02-14,-202.15,441.28000000000003
41085190,2023-02-14,78.26,64.77000000000021
41085190,2023-02-14,884.5,108.72000000000021
41420018,2023-02-14,68.86,811.12
41561470,2023-02-14,41.42,760.02
41574018,2023-02-14,145.1,540.4300000000001
41755476,2023-02-14,59.59,471.21
41778536,2023-02-14,112.18,19.94000000000011
41919083,2023-02-14,109.89,2555.29
41919083,2023-02-14,86.17,2486.02
41954037,2023-02-14,-1015.8,-384.93000000000006
42235537,2023-02-14,-116.3,-450.15000000000003
42509068,2023-02-14,518.5,1736.2699999999998
42546381,2023-02-14,61.15,515.8799999999999
42652193,2023-02-14,-1062.5,576.6700000000001
42726928,2023-02-14,187.21,388.8299999999998
42752982,2023-02-14,-43.78,170.34
42752982,2023-02-14,-12.8,127.44
43017336,2023-02-14,196.46,760.19
43017598,2023-02-14,-77.47,-160.2
43140934,2023-02-14,-150.39,870.55
43140934,2023-02-14,97.09,812.43
43265708,2023-02-14,65.62,1272.0399999999997
43312288,2023-02-14,66.09,564.97
43338400,2023-02-14,98.38,3010.9999999999995
43387803,2023-02-14,-139.14,535.1399999999999
43417466,2023-02-14,-153.64,506.40999999999997
43490748,2023-02-14,-102.44,931.81
43499771,2023-02-14,-157.02,840.8100000000002
43597919,2023-02-14,-114.06,2788.1000000000004
43623061,2023-02-14,-129.32,2293.7
43623061,2023-02-14,-49.38,2169.5099999999998
43811112,2023-02-14,65.54,152.75
43858112,2023-02-14,-118.46,504.65999999999997
43858112,2023-02-14,171.25,333.88
43892675,2023-02-14,-80.77,777.2900000000001
43930935,2023-02-14,69.99,433.00000000000006
44009985,2023-02-14,106.6,779.81
44066457,2023-02-14,-1226.1,341.21000000000015
44066457,2023-02-14,156.38,289.3100000000002
44066457,2023-02-14,-51.9,139.36000000000018
44133867,2023-02-14,851.2,1313.98
44162563,2023-02-14,-41.42,-981.1
44234432,2023-02-14,140.79,609.6
44242297,2023-02-14,147.05,3182.1300000000006
44243236,2023-02-14,966.7,1885.4
44272912,2023-02-14,882.7,1840.79
44310966,2023-02-14,113.3,422.99999999999994
44378133,2023-02-14,-197.45,110.16000000000008
44378133,2023-02-14,-102.06,2.6500000000000767
44586370,2023-02-14,-105.71,1764.06
44586370,2023-02-14,69.01,1711.28
44626164,2023-02-14,-1166.4,-310.6800000000001
44662337,2023-02-14,-140.49,909.4
44912164,2023-02-14,-128.76,218.75
44912164,2023-02-14,157.43,268.13
45015570,2023-02-14,159.89,1802.7199999999998
45027876,2023-02-14,-3.07,-321.04999999999995
45029598,2023-02-14,7.46,354.53999999999996
45029598,2023-02-14,42.19,-983.8600000000001
45111669,2023-02-14,-84.36,223.8899999999999
45397824,2023-02-14,134.97,96.57000000000005
45611838,2023-02-14,173.88,954.9
45790907,2023-02-14,-144.32,643.4599999999997
45829157,2023-02-14,89.04,180.11000000000004
45974864,2023-02-14,63.85,989.91
46012936,2023-02-14,62.93,-2.859999999999985
46059921,2023-02-14,9.8,676.7399999999999
46064017,2023-02-14,-800.9,1366.23
46067647,2023-02-14,140.52,698.8199999999999
46073044,2023-02-14,-121.51,2292.16
46073044,2023-02-14,1879.5,2447.98
46255563,2023-02-14,-129.16,476.66999999999996
46255563,2023-02-14,-52.1,386.99999999999994
46322903,2023-02-14,143.77,757.2
46355307,2023-02-14,174.13,-822.68
46442210,2023-02-14,-23.58,-193.82000000000002
46479025,2023-02-14,100.49,204.49
46643937,2023-02-14,76.94,694.2200000000001
46663039,2023-02-14,120.86,257.94999999999993
46730484,2023-02-14,80.9,337.86
46854962,2023-02-14,104.27,628.22
46854962,2023-02-14,111.83,84.22000000000003
46879333,2023-02-14,38.95,286.3399999999999
46879333,2023-02-14,-79.28,157.4799999999999
47091705,2023-02-14,1340.1,2542.17
47115177,2023-02-14,72.13,798.71
47133143,2023-02-14,-31.07,444.5599999999999
47172665,2023-02-14,-25.59,-33.19999999999999
47406737,2023-02-14,52.46,819.2900000000002
47781255,2023-02-14,34.35,747.99
47886866,2023-02-14,-133.59,378.96
47964895,2023-02-14,-46.27,530.58
48018851,2023-02-14,85.75,1314.26
48075275,2023-02-14,142.07,-158.71000000000026
48131431,2023-02-14,-128.93,1085.77
48271608,2023-02-14,1665.4,2513.5400000000004
48318402,2023-02-14,30.36,845.0300000000001
48399121,2023-02-14,233.91,1114.25
48429255,2023-02-14,128.19,108.03
48444386,2023-02-14,152.17,1190.62
48500030,2023-02-14,56.68,700.55
48524535,2023-02-14,-24.18,18.19999999999996
48524535,2023-02-14,120.62,-32.16000000000004
48532894,2023-02-14,91.38,1540.67
48569537,2023-02-14,-46.16,308.0
48591774,2023-02-14,-121.67,326.79
48625559,2023-02-14,85.27,1032.3400000000001
49031081,2023-02-14,-137.83,951.5899999999999
49172838,2023-02-14,1545.5,1638.64
49310474,2023-02-14,165.82,1169.78
49310474,2023-02-14,32.96,1081.01
49410021,2023-02-14,-129.45,297.58
49459559,2023-02-14,-107.55,996.3499999999999
49520335,2023-02-14,88.2,1952.54
49536707,2023-02-14,-113.2,-530.01
49536707,2023-02-14,-101.69,-650.84
49536707,2023-02-14,-120.83,-879.71
49550154,2023-02-14,151.76,127.1
49581833,2023-02-14,1013.4,-942.4400000000002
50031425,2023-02-14,-124.59,1525.85
50132654,2023-02-14,117.48,902.8299999999999
50161801,2023-02-14,105.27,2753.2200000000003
50217872,2023-02-14,-119.03,562.3500000000001
50219545,2023-02-14,-818.2,2070.37
50231864,2023-02-14,148.04,496.90999999999997
50335174,2023-02-14,194.38,1095.73
50463777,2023-02-14,-80.9,-121.03000000000002
50463777,2023-02-14,-73.71,-271.36
50463777,2023-02-14,-150.33,-425.94000000000005
50520009,2023-02-14,145.1,2710.18
50627436,2023-02-14,-90.73,578.9099999999999
50693024,2023-02-14,35.47,355.96000000000004
50772829,2023-02-14,66.5,80.69999999999993
50837270,2023-02-14,-437.5,398.40000000000003
50887252,2023-02-14,104.93,1672.4500000000003
50959802,2023-02-14,-221.22,3096.4399999999996
51079213,2023-02-14,-26.87,494.4900000000001
51358248,2023-02-14,127.71,301.53999999999996
51358248,2023-02-14,130.09,344.47999999999996
51653868,2023-02-14,30.31,845.9999999999999
51653868,2023-02-14,159.73,713.2499999999999
51718829,2023-02-14,813.5,-1523.52
51771015,2023-02-14,115.87,2116.5899999999997
52146995,2023-02-14,-934.0,-76.22999999999999
52213806,2023-02-14,54.1,748.78
52213806,2023-02-14,97.06,759.0
52230539,2023-02-14,-149.9,331.34999999999997
52264506,2023-02-14,-35.46,1195.59
52310499,2023-02-14,81.6,1162.3
52317175,2023-02-14,-1145.7,-1447.5200000000002
52390463,2023-02-14,-30.36,-661.57
52442629,2023-02-14,90.28,587.0800000000002
52756904,2023-02-14,-87.03,218.57
52814597,2023-02-14,-1129.9,-2858.3899999999994
52835507,2023-02-14,-262.4,1475.17
52996436,2023-02-14,-95.66,-590.35
53006272,2023-02-14,-88.99,1033.91
53010345,2023-02-14,-145.54,120.24999999999999
53079883,2023-02-14,-550.8,-573.7899999999998
53085668,2023-02-14,-117.16,-892.08
53085668,2023-02-14,41.25,-916.12
53107499,2023-02-14,-70.54,320.09999999999997
53192110,2023-02-14,-53.78,563.36
53240505,2023-02-14,119.64,271.3
53240505,2023-02-14,-37.21,182.95000000000002
53332086,2023-02-14,-79.05,182.6
53376344,2023-02-14,85.78,1662.02
53502347,2023-02-14,133.46,-585.47
53502347,2023-02-14,-208.0,-2054.77
53634705,2023-02-14,63.21,843.6099999999999
53762957,2023-02-14,-150.86,-202.4
53762957,2023-02-14,51.9,-358.22
53887772,2023-02-14,-142.53,108.19
53977562,2023-02-14,-149.31,177.76999999999998
53977562,2023-02-14,145.08,152.48999999999998
54189995,2023-02-14,158.61,761.1700000000001
54189995,2023-02-14,117.23,618.1400000000001
54288062,2023-02-14,152.25,-445.73000000000013
54288062,2023-02-14,120.16,-582.4600000000002
54541943,2023-02-14,121.09,2506.51
54565625,2023-02-14,-77.52,1788.3399999999995
54570251,2023-02-14,-166.16,33.51999999999996
54673873,2023-02-14,-32.2,303.08
54932317,2023-02-14,44.84,-548.85
54937975,2023-02-14,-1507.4,-1192.7
54937975,2023-02-14,195.92,-1095.92
54958587,2023-02-14,-50.71,465.66999999999996
55122249,2023-02-14,84.75,215.38
55122249,2023-02-14,152.84,284.22
55168205,2023-02-14,66.15,653.3699999999999
55168205,2023-02-14,24.04,-484.33000000000015
55397453,2023-02-14,-151.99,2784.0699999999997
55459151,2023-02-14,-897.0,-425.80999999999995
55459151,2023-02-14,144.85,-361.35999999999996
55513887,2023-02-14,116.37,740.25
55819086,2023-02-14,-51.71,1591.78
55975906,2023-02-14,74.28,196.31
55986093,2023-02-14,139.86,1929.0700000000002
55986093,2023-02-14,-7.29,1793.46
56189750,2023-02-14,155.17,2585.46
56422161,2023-02-14,38.38,1445.0700000000002
56422161,2023-02-14,195.84,1540.9800000000002
56458213,2023-02-14,-121.0,-1410.0
56609826,2023-02-14,-136.93,273.85
56723864,2023-02-14,-104.46,523.2099999999999
56936624,2023-02-14,125.27,2460.72
57027965,2023-02-14,151.02,324.44000000000017
