Account Number;Balance Date;Transaction Value;Balance;date
31150830;09/02/2023;-70.29;-442.2;2023-02-09
80678427;08/02/2023;-1051.4;-1023.16;2023-02-08
75762044;12/02/2023;-94;61.39;2023-02-12
63280767;10/02/2023;79.87;6.46;2023-02-10
46741126;02/02/2023;-114.87;278.31;2023-02-02
86339581;31/01/2023;;91.76;2023-01-31
74703933;01/02/2023;239.72;561.14;2023-02-01
71792376;31/01/2023;;4.39;2023-01-31
24519138;13/02/2023;-139.83;213.51;2023-02-13
93932516;05/02/2023;-859.9;-394.6;2023-02-05
78076137;05/02/2023;-357.9;1116.83;2023-02-05
92390334;04/02/2023;-68.87;397.53;2023-02-04
39386771;02/02/2023;99.44;270.96;2023-02-02
59110895;31/01/2023;;605.5;2023-01-31
34351752;02/02/2023;-27.52;-9.86;2023-02-02
95307629;31/01/2023;;502.48;2023-01-31
36849841;04/02/2023;-83.73;272.69;2023-02-04
96401230;02/02/2023;-198.28;1486.56;2023-02-02
23231848;31/01/2023;;27.12;2023-01-31
77792490;04/02/2023;-123.43;671.17;2023-02-04
34264499;12/02/2023;-77.9;1952.66;2023-02-12
46561814;31/01/2023;;216.29;2023-01-31
23971753;14/02/2023;-194.38;-1790.49;2023-02-14
44474369;11/02/2023;-120.57;438.62;2023-02-11
98070849;04/02/2023;132.93;1340.46;2023-02-04
79147964;01/02/2023;169.68;922.78;2023-02-01
92287463;11/02/2023;31.41;128.05;2023-02-11
47226769;07/02/2023;169.12;1552.35;2023-02-07
26109213;09/02/2023;109.32;596.48;2023-02-09
70049609;07/02/2023;75.13;391.49;2023-02-07
68315462;01/02/2023;152.29;921.45;2023-02-01
58306431;13/02/2023;67.88;1018.2;2023-02-13
60996794;31/01/2023;;27.98;2023-01-31
43597919;07/02/2023;1610.4;1621.33;2023-02-07
31158381;08/02/2023;-132.45;826.57;2023-02-08
90951743;08/02/2023;81.17;239.38;2023-02-08
75134291;11/02/2023;63.08;3556.6;2023-02-11
37273974;13/02/2023;-125.25;1431.33;2023-02-13
63265361;05/02/2023;949.6;1097.29;2023-02-05
51718829;06/02/2023;-58.84;-1383.26;2023-02-06
85848442;10/02/2023;-168.35;-1488.38;2023-02-10
35126236;04/02/2023;-109.21;315.57;2023-02-04
76245103;07/02/2023;171.4;986.15;2023-02-07
54067346;10/02/2023;57.19;426.43;2023-02-10
32641357;08/02/2023;-693;-672.91;2023-02-08
60138058;09/02/2023;-110.11;957.94;2023-02-09
36131723;06/02/2023;74.78;1400.74;2023-02-06
37678813;03/02/2023;-67.35;700.21;2023-02-03
37062632;09/02/2023;50.41;454.79;2023-02-09
86788651;14/02/2023;-90.79;531.56;2023-02-14
62141083;13/02/2023;-113.41;224.74;2023-02-13
53085668;05/02/2023;106.54;305.65;2023-02-05
85559926;09/02/2023;1727.8;1985.94;2023-02-09
97405607;02/02/2023;93.09;1074.11;2023-02-02
17840180;31/01/2023;;557.56;2023-01-31
63280767;14/02/2023;66.56;73.02;2023-02-14
76318330;31/01/2023;;710.56;2023-01-31
24533829;02/02/2023;-180.4;129.02;2023-02-02
85493851;09/02/2023;-134.75;638.98;2023-02-09
53959112;31/01/2023;;103.99;2023-01-31
56843498;09/02/2023;135.23;625.36;2023-02-09
13459523;13/02/2023;162.92;978.85;2023-02-13
54067346;11/02/2023;1635.6;2062.03;2023-02-11
22054113;03/02/2023;-66.09;331.93;2023-02-03
20992354;12/02/2023;52.16;-45.68;2023-02-12
65052411;12/02/2023;463.1;1645.89;2023-02-12
95258436;09/02/2023;112.05;280.03;2023-02-09
15296624;09/02/2023;104.33;849.93;2023-02-09
62780588;12/02/2023;-233.91;1116.14;2023-02-12
86297017;04/02/2023;-67.91;758.68;2023-02-04
84070285;12/02/2023;-128.19;1106.09;2023-02-12
20345467;09/02/2023;-154.98;794.52;2023-02-09
88235115;09/02/2023;98.98;125.88;2023-02-09
93192347;04/02/2023;-126.02;-947.17;2023-02-04
74012560;31/01/2023;;414.56;2023-01-31
33112628;12/02/2023;84.07;1438.68;2023-02-12
78584818;07/02/2023;124.55;1089.2;2023-02-07
31680976;08/02/2023;362.6;1013.17;2023-02-08
74703933;31/01/2023;;321.42;2023-01-31
54033811;06/02/2023;28.63;278.15;2023-02-06
34400277;04/02/2023;76.66;-890.87;2023-02-04
21392412;04/02/2023;-101.75;1899.33;2023-02-04
80610910;05/02/2023;164.35;159.94;2023-02-05
31595213;04/02/2023;128.21;620.57;2023-02-04
32476086;09/02/2023;115.75;238.71;2023-02-09
67911677;31/01/2023;;725.9;2023-01-31
72008772;09/02/2023;83.64;2533.9;2023-02-09
78541427;06/02/2023;-1751.6;-1648.79;2023-02-06
54033811;08/02/2023;133.59;411.74;2023-02-08
81337623;10/02/2023;167.13;980.3;2023-02-10
77911836;06/02/2023;-114.33;-654.8;2023-02-06
49031379;03/02/2023;135.44;576.08;2023-02-03
33632099;13/02/2023;-1370.1;2146.95;2023-02-13
82568859;06/02/2023;-102.1;486.97;2023-02-06
95113741;03/02/2023;189.03;404.88;2023-02-03
48911149;09/02/2023;82.08;807.25;2023-02-09
49961732;11/02/2023;107.51;867.16;2023-02-11
10005367;02/02/2023;-1097.6;-369.35;2023-02-02
30511779;08/02/2023;106.87;1130.01;2023-02-08
35391340;09/02/2023;156.67;871.55;2023-02-09
23415061;03/02/2023;90.48;59.58;2023-02-03
35330225;14/02/2023;-505.6;1424.32;2023-02-14
46346470;04/02/2023;-133;560.93;2023-02-04
22027757;01/02/2023;-102.21;316.53;2023-02-01
40898013;13/02/2023;-145.19;204.37;2023-02-13
31873155;11/02/2023;111.88;297.45;2023-02-11
65589565;12/02/2023;-1761.1;-1617.87;2023-02-12
75172199;05/02/2023;-110.09;1644.91;2023-02-05
47582488;07/02/2023;114.74;568.56;2023-02-07
40813783;31/01/2023;;288.51;2023-01-31
29705419;03/02/2023;62.89;951.84;2023-02-03
89503991;12/02/2023;1030.7;1402.6;2023-02-12
41252281;31/01/2023;;834.88;2023-01-31
44234432;10/02/2023;180;648.91;2023-02-10
48507357;06/02/2023;-80.07;981.27;2023-02-06
82927034;11/02/2023;-116.46;270.28;2023-02-11
17644586;11/02/2023;125.33;476.25;2023-02-11
76799768;04/02/2023;73.93;282.49;2023-02-04
36296704;04/02/2023;-191.64;467.4;2023-02-04
62671957;07/02/2023;-126.74;239.16;2023-02-07
69344396;11/02/2023;160.29;2541.27;2023-02-11
63405199;11/02/2023;75.1;14.76;2023-02-11
29303323;04/02/2023;136.51;551.15;2023-02-04
58489789;10/02/2023;98.63;217.3;2023-02-10
89697097;13/02/2023;44.38;-1114.95;2023-02-13
46643937;11/02/2023;226.92;-313.96;2023-02-11
90717656;02/02/2023;224.91;634.9;2023-02-02
14897645;09/02/2023;-69.51;133.18;2023-02-09
40548885;31/01/2023;;160.32;2023-01-31
75925793;03/02/2023;-50.4;483.26;2023-02-03
94893604;08/02/2023;90.52;512.3;2023-02-08
39710099;11/02/2023;-82.76;-181.85;2023-02-11
82776251;04/02/2023;-1315.2;-352.94;2023-02-04
24859951;08/02/2023;-204.91;745.78;2023-02-08
48569537;10/02/2023;-92.21;-514.4;2023-02-10
66706067;08/02/2023;-1006.9;-1320.38;2023-02-08
58930654;13/02/2023;-93.39;501.11;2023-02-13
76482858;04/02/2023;-1084.8;-516.17;2023-02-04
85238291;01/02/2023;-142.98;522.7;2023-02-01
24113784;10/02/2023;-55.38;-1556.22;2023-02-10
45558696;31/01/2023;;760.19;2023-01-31
65603779;31/01/2023;;652.83;2023-01-31
11736814;05/02/2023;-790.5;-542.05;2023-02-05
24150990;05/02/2023;-84.05;480.26;2023-02-05
61682186;13/02/2023;1132.5;2699.52;2023-02-13
78773905;10/02/2023;-189.51;322.27;2023-02-10
49075324;10/02/2023;55.08;-327.28;2023-02-10
31187024;03/02/2023;-49.39;795.5;2023-02-03
40906801;09/02/2023;97.54;1463.24;2023-02-09
92872571;05/02/2023;89.62;1118.71;2023-02-05
74822001;08/02/2023;-42.88;986;2023-02-08
91943555;04/02/2023;-119.74;318.47;2023-02-04
85951663;01/02/2023;99.45;484.45;2023-02-01
24826358;09/02/2023;-170.19;504.17;2023-02-09
24669065;31/01/2023;;574.3;2023-01-31
78296743;13/02/2023;-334.9;-2365.16;2023-02-13
54673873;14/02/2023;134.69;303.08;2023-02-14
71381278;03/02/2023;-66.67;526.12;2023-02-03
14000447;13/02/2023;147.67;486.87;2023-02-13
77342574;02/02/2023;24.05;815.98;2023-02-02
72995062;08/02/2023;173.81;842.4;2023-02-08
24150990;04/02/2023;134.81;611.7;2023-02-04
32221652;01/02/2023;-1820.3;-2872.94;2023-02-01
88235115;08/02/2023;89.97;145.84;2023-02-08
65033625;01/02/2023;117.4;303.66;2023-02-01
41542689;13/02/2023;-67.31;1174.75;2023-02-13
66416254;12/02/2023;-89.64;1850.81;2023-02-12
32221652;06/02/2023;32.37;-2840.57;2023-02-06
75394177;09/02/2023;-67.76;134.74;2023-02-09
76524911;31/01/2023;;190.9;2023-01-31
47356348;13/02/2023;-139.98;1149.77;2023-02-13
13426667;31/01/2023;;70.47;2023-01-31
15830962;07/02/2023;65.97;687.28;2023-02-07
65754176;03/02/2023;-218.15;672.59;2023-02-03
27589482;31/01/2023;;494.03;2023-01-31
86406958;02/02/2023;-27.69;814.74;2023-02-02
31759645;01/02/2023;162.02;205.94;2023-02-01
59455653;31/01/2023;;4.64;2023-01-31
15163829;12/02/2023;-98.23;241.89;2023-02-12
87356428;10/02/2023;101.74;1141.94;2023-02-10
41574018;11/02/2023;58.37;354.51;2023-02-11
60238192;13/02/2023;-8.94;464.16;2023-02-13
76122310;31/01/2023;;985.6;2023-01-31
73015538;08/02/2023;903.3;33.24;2023-02-08
28247818;12/02/2023;119.93;706.44;2023-02-12
73208971;12/02/2023;95.07;501.88;2023-02-12
37945317;12/02/2023;89.44;3518.24;2023-02-12
60707792;31/01/2023;;220.35;2023-01-31
21618665;06/02/2023;184.01;188.82;2023-02-06
46085917;10/02/2023;90.3;-1105.25;2023-02-10
78767161;02/02/2023;-133.59;21.96;2023-02-02
15922706;06/02/2023;77.22;765.81;2023-02-06
47040996;07/02/2023;-89.73;439.06;2023-02-07
35564578;05/02/2023;-33.32;846.61;2023-02-05
37297429;01/02/2023;-79.4;614.42;2023-02-01
39542358;07/02/2023;107.26;730.09;2023-02-07
52127978;12/02/2023;13.57;-530.58;2023-02-12
38442044;07/02/2023;-144.16;167.93;2023-02-07
30110747;13/02/2023;143.14;908.43;2023-02-13
71266283;31/01/2023;;496.77;2023-01-31
24725325;06/02/2023;-143.3;317.81;2023-02-06
46346470;11/02/2023;-118.19;477.52;2023-02-11
66332583;12/02/2023;-128.81;-125.7;2023-02-12
40091206;01/02/2023;86.72;899.06;2023-02-01
27170424;09/02/2023;-111.55;-50.68;2023-02-09
97970258;01/02/2023;-89.15;184.11;2023-02-01
57897038;31/01/2023;;399.72;2023-01-31
45611838;04/02/2023;46.49;878.78;2023-02-04
43858112;04/02/2023;77.7;576.78;2023-02-04
66239954;31/01/2023;;181.14;2023-01-31
78362587;01/02/2023;-1292.5;-901.71;2023-02-01
57584855;12/02/2023;-56.96;-42.69;2023-02-12
66704269;12/02/2023;-124.55;1177.56;2023-02-12
86995846;04/02/2023;-50.69;905.57;2023-02-04
78673350;14/02/2023;18.62;375.86;2023-02-14
85902834;08/02/2023;-120.35;292.52;2023-02-08
69561077;10/02/2023;75.83;2274.55;2023-02-10
28553155;10/02/2023;-76.15;195.25;2023-02-10
27582893;02/02/2023;-98.09;541.12;2023-02-02
97558121;05/02/2023;135.59;834.87;2023-02-05
32192958;02/02/2023;157.41;366.78;2023-02-02
15100785;09/02/2023;1038.5;1955.62;2023-02-09
14397662;11/02/2023;-74.51;2369.59;2023-02-11
16984772;07/02/2023;62.17;2019.84;2023-02-07
20632572;06/02/2023;16.08;282.41;2023-02-06
85939269;10/02/2023;-174.71;128.42;2023-02-10
97571696;31/01/2023;;622.92;2023-01-31
93346040;09/02/2023;118.46;66.58;2023-02-09
70925461;01/02/2023;-66.84;193.49;2023-02-01
95258436;31/01/2023;;59.55;2023-01-31
30979429;05/02/2023;104.27;448.73;2023-02-05
37528735;02/02/2023;-92.47;275.92;2023-02-02
91373446;11/02/2023;-510.2;-256.53;2023-02-11
92944470;01/02/2023;152.59;598.07;2023-02-01
70385129;01/02/2023;121.46;373.91;2023-02-01
48940493;08/02/2023;-967.3;205.13;2023-02-08
52560688;11/02/2023;-108.41;-535.4;2023-02-11
41356963;05/02/2023;74.98;554.14;2023-02-05
14136082;11/02/2023;-169.33;885.23;2023-02-11
66390683;31/01/2023;;52.77;2023-01-31
97258853;06/02/2023;-833.9;2769.88;2023-02-06
43979238;06/02/2023;-178.37;160.48;2023-02-06
58897654;04/02/2023;113.97;324.02;2023-02-04
24796881;10/02/2023;-89.61;1179.87;2023-02-10
35330225;08/02/2023;-95.08;760.52;2023-02-08
96224831;31/01/2023;;926.76;2023-01-31
77797288;12/02/2023;1808.9;3792.94;2023-02-12
49696722;13/02/2023;-44.2;1454.76;2023-02-13
23920423;31/01/2023;;221.15;2023-01-31
22054113;04/02/2023;57.96;389.89;2023-02-04
75216128;31/01/2023;;671.26;2023-01-31
73439131;02/02/2023;-88.1;648.62;2023-02-02
22292682;05/02/2023;159.07;902.95;2023-02-05
85435135;03/02/2023;-90.48;127.96;2023-02-03
78580221;06/02/2023;-121.13;255.97;2023-02-06
31263913;02/02/2023;-133.38;85.34;2023-02-02
76273831;02/02/2023;49.14;915.76;2023-02-02
89369216;10/02/2023;61.16;468.47;2023-02-10
66187843;31/01/2023;;535.34;2023-01-31
68680764;03/02/2023;886.6;1086.87;2023-02-03
72986897;04/02/2023;-42.74;560.49;2023-02-04
39427922;04/02/2023;-163.28;785.64;2023-02-04
54932317;11/02/2023;-858.7;-435.36;2023-02-11
32131123;10/02/2023;-96.17;679.03;2023-02-10
57687949;09/02/2023;682.6;1348.39;2023-02-09
11360263;03/02/2023;130.53;367.34;2023-02-03
84188877;31/01/2023;;624.29;2023-01-31
78076137;31/01/2023;;290.47;2023-01-31
89244577;31/01/2023;;706.67;2023-01-31
13117442;05/02/2023;59.8;915.02;2023-02-05
62756075;13/02/2023;142.99;1269.73;2023-02-13
15334737;06/02/2023;-176.53;237.93;2023-02-06
92212099;13/02/2023;-59.45;464.91;2023-02-13
18348734;08/02/2023;-56.83;-1051.22;2023-02-08
44516940;12/02/2023;165.18;937.19;2023-02-12
17543122;06/02/2023;-19.45;246.85;2023-02-06
53753986;06/02/2023;-165.67;-1092.41;2023-02-06
69540137;07/02/2023;173.55;1159.6;2023-02-07
48733708;01/02/2023;-60.93;309.81;2023-02-01
94796578;10/02/2023;249.81;-30.24;2023-02-10
64123632;07/02/2023;24.34;1562.55;2023-02-07
41252281;01/02/2023;148.34;983.22;2023-02-01
35038984;31/01/2023;;566.36;2023-01-31
78807944;07/02/2023;226.83;585.3;2023-02-07
33259781;12/02/2023;841.7;2416.67;2023-02-12
30688447;06/02/2023;81.99;338.65;2023-02-06
85839285;01/02/2023;637.1;1365.16;2023-02-01
70925461;06/02/2023;-126.83;345;2023-02-06
47133143;01/02/2023;-182.36;541.16;2023-02-01
41919083;01/02/2023;-164.31;720.21;2023-02-01
73510067;04/02/2023;135.72;1031.54;2023-02-04
11251776;09/02/2023;150.22;827.33;2023-02-09
83557419;13/02/2023;194.21;354.29;2023-02-13
64979248;12/02/2023;622;718.14;2023-02-12
57027965;05/02/2023;-109.24;746.89;2023-02-05
58385320;10/02/2023;-79.87;789.7;2023-02-10
82027257;31/01/2023;;681.1;2023-01-31
76537084;12/02/2023;-76.36;849.24;2023-02-12
83202693;13/02/2023;-33.04;-91.47;2023-02-13
57436108;10/02/2023;-103.49;-731.74;2023-02-10
65988118;02/02/2023;56.84;704.65;2023-02-02
45397824;07/02/2023;-113.55;540.25;2023-02-07
80678427;04/02/2023;-87.1;166.95;2023-02-04
45859156;10/02/2023;1725.1;2612.15;2023-02-10
73410227;09/02/2023;38.14;691.63;2023-02-09
93355755;09/02/2023;104.28;808.58;2023-02-09
42202867;07/02/2023;129.86;779.04;2023-02-07
37146521;01/02/2023;-18.27;453.37;2023-02-01
76470405;01/02/2023;120.13;726.43;2023-02-01
27430568;01/02/2023;-186.45;163.88;2023-02-01
73744504;11/02/2023;-69.64;-32.81;2023-02-11
12198380;05/02/2023;100.05;825.72;2023-02-05
80379245;13/02/2023;107.98;1032.2;2023-02-13
76355557;03/02/2023;110.56;396.17;2023-02-03
67541253;09/02/2023;-38.71;472.48;2023-02-09
73512834;11/02/2023;-110.11;26.05;2023-02-11
48911149;31/01/2023;;580.54;2023-01-31
79771974;04/02/2023;-104.45;1018.64;2023-02-04
24406166;09/02/2023;96.52;975.97;2023-02-09
18447548;13/02/2023;-1370.8;-817.77;2023-02-13
81145048;12/02/2023;-170.71;-213.21;2023-02-12
19980716;03/02/2023;-159.69;1933.12;2023-02-03
29920698;04/02/2023;45.53;906.84;2023-02-04
88482062;08/02/2023;-1096.2;-1052.61;2023-02-08
86228741;06/02/2023;-114.11;447.93;2023-02-06
81181209;02/02/2023;-58.23;770.68;2023-02-02
80877479;06/02/2023;-1457.8;-1341.68;2023-02-06
53977562;31/01/2023;;398.76;2023-01-31
92232319;31/01/2023;;416.11;2023-01-31
37319261;04/02/2023;-99.39;475.03;2023-02-04
50547726;07/02/2023;-1070.1;-205.03;2023-02-07
59705091;13/02/2023;-73.31;49.17;2023-02-13
83530541;08/02/2023;-1316.4;-652.45;2023-02-08
20287993;31/01/2023;;616.17;2023-01-31
68423238;31/01/2023;;972.94;2023-01-31
69556322;06/02/2023;68;1159.63;2023-02-06
21716351;02/02/2023;111.91;912.86;2023-02-02
84310867;31/01/2023;;258.66;2023-01-31
53211412;13/02/2023;-50.68;858.39;2023-02-13
33014501;31/01/2023;;454.35;2023-01-31
81646873;31/01/2023;;188.36;2023-01-31
97624673;07/02/2023;-92.81;388.28;2023-02-07
20372310;11/02/2023;123.03;157.13;2023-02-11
72996601;10/02/2023;93.87;723.77;2023-02-10
87231063;04/02/2023;83.95;389.64;2023-02-04
41282329;05/02/2023;1685.4;1723.45;2023-02-05
28595197;06/02/2023;-34.09;230.69;2023-02-06
89318229;09/02/2023;46.37;892.55;2023-02-09
23030554;03/02/2023;148.95;345.92;2023-02-03
96837696;11/02/2023;-173.7;-561.19;2023-02-11
94893604;31/01/2023;;289.19;2023-01-31
12499656;31/01/2023;;96.27;2023-01-31
10031238;31/01/2023;;576.52;2023-01-31
80184223;10/02/2023;195.79;95.14;2023-02-10
36636385;10/02/2023;-134.54;2107.61;2023-02-10
62276269;04/02/2023;-126.83;306.01;2023-02-04
53211412;12/02/2023;121.68;7.07;2023-02-12
48491614;06/02/2023;-738.2;137.13;2023-02-06
87726203;06/02/2023;152.16;208.08;2023-02-06
80778066;01/02/2023;-55.58;161.91;2023-02-01
15796180;12/02/2023;133.04;784.01;2023-02-12
64486954;05/02/2023;57.18;435.18;2023-02-05
25941557;05/02/2023;-37.99;-323.99;2023-02-05
14355869;01/02/2023;-1052.6;-723.44;2023-02-01
40906801;01/02/2023;185.45;269.22;2023-02-01
93128216;11/02/2023;168.92;803.66;2023-02-11
14086187;03/02/2023;166.13;1057.92;2023-02-03
80283776;02/02/2023;-148.09;269.82;2023-02-02
60916657;11/02/2023;71.24;949.5;2023-02-11
52141048;11/02/2023;144.17;1407.16;2023-02-11
53754887;02/02/2023;102.25;264.3;2023-02-02
57063886;04/02/2023;134.46;518.63;2023-02-04
71718483;13/02/2023;167.52;3211.95;2023-02-13
53959112;09/02/2023;102.59;543.96;2023-02-09
58703801;31/01/2023;;520.81;2023-01-31
31830289;06/02/2023;-154.47;706.37;2023-02-06
68315462;10/02/2023;104.86;2723.66;2023-02-10
46326165;31/01/2023;;571.8;2023-01-31
87276000;01/02/2023;179.6;1005.81;2023-02-01
86266595;01/02/2023;-156.73;383.23;2023-02-01
38764064;14/02/2023;58.88;1020.24;2023-02-14
39122920;08/02/2023;124.8;570.48;2023-02-08
44902994;06/02/2023;-28.63;-382.02;2023-02-06
25698177;31/01/2023;;923.38;2023-01-31
60755797;13/02/2023;1856.7;1943.11;2023-02-13
87913244;10/02/2023;-210.07;347.02;2023-02-10
26906533;12/02/2023;89.48;351.26;2023-02-12
14592080;02/02/2023;-70.88;323.7;2023-02-02
21750371;05/02/2023;-88.55;240.64;2023-02-05
58930654;13/02/2023;-109.04;392.07;2023-02-13
95898143;09/02/2023;-50.63;244.39;2023-02-09
17722231;06/02/2023;-462.2;437.4;2023-02-06
62412215;03/02/2023;-89.33;587.36;2023-02-03
91246568;06/02/2023;86.91;21.77;2023-02-06
23231848;02/02/2023;-112.23;-85.11;2023-02-02
14253152;08/02/2023;215.14;405.67;2023-02-08
90287712;01/02/2023;105.25;421.42;2023-02-01
39920664;10/02/2023;-72.61;847.33;2023-02-10
80610910;31/01/2023;;139.54;2023-01-31
85924719;11/02/2023;1010.6;3278.12;2023-02-11
10553619;05/02/2023;-89.62;-503.97;2023-02-05
97738591;31/01/2023;;254.4;2023-01-31
10989769;13/02/2023;-66.55;1069.69;2023-02-13
34336001;01/02/2023;-48.39;348.36;2023-02-01
35051369;31/01/2023;;637.18;2023-01-31
61555609;03/02/2023;-90.12;265.07;2023-02-03
43490748;08/02/2023;66.93;904.41;2023-02-08
93128216;10/02/2023;-44.74;634.74;2023-02-10
68891568;02/02/2023;-58.4;785.66;2023-02-02
61493381;08/02/2023;-203.33;185.64;2023-02-08
24178466;06/02/2023;79.47;410.38;2023-02-06
26070761;14/02/2023;-103.89;1813.07;2023-02-14
57071366;31/01/2023;;911.45;2023-01-31
69008969;10/02/2023;-143.62;257.76;2023-02-10
80360244;05/02/2023;-83.59;440.63;2023-02-05
16628269;05/02/2023;55.52;273.66;2023-02-05
92214557;05/02/2023;98.2;608.06;2023-02-05
66504443;31/01/2023;;618.97;2023-01-31
58126511;05/02/2023;-148.33;2421.95;2023-02-05
44378133;12/02/2023;-197.45;212.22;2023-02-12
83539050;31/01/2023;;172.33;2023-01-31
68275028;09/02/2023;-107.22;1956.25;2023-02-09
66152145;07/02/2023;-1760.8;-2170.64;2023-02-07
57148382;12/02/2023;144.16;-274.68;2023-02-12
30374840;10/02/2023;-1585;-1977.2;2023-02-10
89720252;31/01/2023;;672.88;2023-01-31
11826060;31/01/2023;;782.13;2023-01-31
12035637;08/02/2023;-90.52;98.72;2023-02-08
13965360;11/02/2023;-1655.3;-1355.84;2023-02-11
93745446;09/02/2023;50.28;1727.12;2023-02-09
69556322;12/02/2023;-125.48;1034.15;2023-02-12
85238291;05/02/2023;-94.84;-246.93;2023-02-05
71868471;12/02/2023;7.59;-568.57;2023-02-12
22292682;06/02/2023;122.96;824.16;2023-02-06
23698615;05/02/2023;114.48;520.33;2023-02-05
55397453;14/02/2023;194.38;2784.07;2023-02-14
82259327;31/01/2023;;982.72;2023-01-31
95868007;07/02/2023;79.32;360.9;2023-02-07
88235115;31/01/2023;;150.58;2023-01-31
90745743;01/02/2023;-142.99;232.08;2023-02-01
72309641;31/01/2023;;386.61;2023-01-31
66008535;08/02/2023;105.76;567.86;2023-02-08
44759468;13/02/2023;-110.34;710.27;2023-02-13
15522788;04/02/2023;109.65;280.02;2023-02-04
78493642;02/02/2023;-103.47;644.99;2023-02-02
76524911;07/02/2023;176.26;260.04;2023-02-07
65782923;11/02/2023;70.39;195.14;2023-02-11
44816910;04/02/2023;89.58;504.89;2023-02-04
47781255;05/02/2023;-67.95;525.26;2023-02-05
34374766;14/02/2023;13.43;2339.04;2023-02-14
66044567;03/02/2023;11.36;791.32;2023-02-03
42235537;02/02/2023;-92.05;880.35;2023-02-02
97036090;03/02/2023;-161.37;188.41;2023-02-03
43338400;08/02/2023;147.81;715.42;2023-02-08
17051223;08/02/2023;-61.41;622.54;2023-02-08
19956941;08/02/2023;1010.6;2681.85;2023-02-08
49253709;01/02/2023;65.02;538.48;2023-02-01
22799719;12/02/2023;-57.33;570.84;2023-02-12
66954664;14/02/2023;-781.5;-636.69;2023-02-14
75468090;05/02/2023;143.3;922.79;2023-02-05
72526383;08/02/2023;93.74;1832.71;2023-02-08
78584818;31/01/2023;;723.21;2023-01-31
78296743;13/02/2023;62.36;-2030.26;2023-02-13
51718829;13/02/2023;813.5;-1423.64;2023-02-13
39061853;03/02/2023;106.6;676.91;2023-02-03
22884864;05/02/2023;-122.01;508.37;2023-02-05
